XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
*down: administratively down
!down: FIB overload down
^down: standby
(l): loopback
(s): spoofing
(d): Dampening Suppressed
(E): E-Trunk down
The number of interface that is UP in Physical is 629
The number of interface that is DOWN in Physical is 83
The number of interface that is UP in Protocol is 619
The number of interface that is DOWN in Protocol is 93
Interface                         IP Address/Mask      Physical   Protocol VPN 
  10.178.214.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.214.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.214.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.196/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.214.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.215.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.240.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.240.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.240.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.240.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.241.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.241.188/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.241.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.242.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.242.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.242.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.242.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.243.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.243.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.100/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.116/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.220/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.224/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.243.228/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.244.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.244.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.244.8/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.28/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.36/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.244.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.100/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.220/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.244.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.36/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.245.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.156/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.188/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.240/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.245.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.246.16/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.246.28/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.246.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.246.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.246.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.196/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
 10.178.246.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.247.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.16.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.17.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.17.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.17.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.17.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.17.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.17.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.17.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.17.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.17.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.18.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.18.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.18.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.18.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.18.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.19.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.19.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.19.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.19.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.19.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.19.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.19.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.20.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.20.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.20.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.20.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.140/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.196/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.20.252/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.21.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.21.8/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.232/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.21.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.22.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.160/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
  10.180.22.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.184/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.216/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.224/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.22.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.23.12/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.23.16/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.23.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.23.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.23.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.23.100/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.23.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.23.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.48.0/20  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.48.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.49.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.49.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.49.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.49.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.49.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.49.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.49.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.49.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.49.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.50.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.50.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.50.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.50.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.50.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.51.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.51.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.51.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.51.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.51.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.51.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.51.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.52.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.52.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.52.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.52.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.140/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.196/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.52.252/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.53.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.180.53.8/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.208/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.232/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.53.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.54.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.160/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
  10.180.54.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.184/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.216/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.224/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.54.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.55.12/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.55.16/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.55.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.55.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.180.55.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.55.100/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.55.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.180.55.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.195.0.9/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.195.18.128/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
  10.195.18.132/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
  10.195.18.136/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
------------------------------------------------------------------------------
Routing Table : sync
         Destinations : 2        Routes : 2         

Destination/Mask    Proto   Pre  Cost        Flags NextHop                                  Interface

------------------------------------------------------------------------------
Routing Table : sync-data
         Destinations : 233      Routes : 315       

Destination/Mask    Proto   Pre  Cost        Flags NextHop                                  Interface

    10.1.24.128/30  Direct  0    0             D   10.1.24.129                              Eth-Trunk100.48
    10.1.24.129/32  Direct  0    0             D   127.0.0.1                                Eth-Trunk100.48
    10.1.24.131/32  Direct  0    0             D   127.0.0.1                                Eth-Trunk100.48
------------------------------------------------------------------------------
Routing Table : Sec1
         Destinations : 3590     Routes : 3590      

Destination/Mask    Proto   Pre  Cost        Flags NextHop                                  Interface

    10.161.0.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.116/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.132/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.144/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.232/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.0.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.1.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.1.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.1.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.1.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.1.224/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.1.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.1.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.161.2.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.2.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.2.36/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.2.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.2.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.2.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.2.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.2.228/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.2.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.3.12/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.3.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.3.28/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.3.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.3.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.3.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.3.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.161.4.8/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.4.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.4.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.4.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.4.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.4.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.4.124/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.4.156/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
